fpl_player_id,opta_code,player_name,web_name,club,position,minutes,starts,goals,assists,xg,xa,xg_p90,xa_p90,expected_goal_involvements,expected_goal_involvements_p90,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,influence,creativity,threat,form,selected_by_percent,now_cost,status,source_provider
10,p198869,Benjamin White,White,Arsenal,Defender,315,4,0.0,1.0,0.18,0.29,0.05,0.08,0.47,0.13,12,9,6,18,65.4,52.2,23.0,5.2,6.9,5.5,a,fpl
11,p500040,Cristhian Mosquera,Mosquera,Arsenal,Defender,168,2,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,10,3,0,10,24.6,2.0,0.0,3.0,2.1,5.4,d,fpl
31,p199798,Ezri Konsa Ngoyo,Konsa,Arsenal,Defender,191,2,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,14,6,5,19,22.6,1.5,4.0,2.8,17.7,4.5,a,fpl
4,p226597,Gabriel dos Santos Magalhães,Gabriel,Arsenal,Defender,360,4,0.0,0.0,0.51,0.06,0.13,0.02,0.57,0.15,29,13,3,32,48.4,7.4,83.0,6.0,23.6,8.0,a,fpl
5,p445122,Jurriën Timber,J.Timber,Arsenal,Defender,45,0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,2,5,1,3,0.0,0.0,0.0,0.2,0.2,6.5,a,fpl
9,p448104,Piero Hincapié,Hincapie,Arsenal,Defender,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,3,6.4,1.0,2.0,0.5,1.0,5.3,a,fpl
8,p466075,Riccardo Calafiori,Calafiori,Arsenal,Defender,326,4,0.0,2.0,0.6,0.59,0.17,0.16,1.19,0.33,10,8,3,13,51.6,27.3,39.0,7.0,49.9,5.8,a,fpl
6,p462424,William Saliba,Saliba,Arsenal,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,5.9,i,fpl
27,p205651,Gabriel Fernando de Jesus,G.Jesus,Arsenal,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,5.9,u,fpl
26,p219847,Kai Havertz,Havertz,Arsenal,Forward,347,4,2.0,0.0,0.89,0.35,0.23,0.09,1.24,0.32,4,6,0,10,82.6,53.6,105.0,4.2,8.0,7.6,a,fpl
25,p224117,Viktor Gyökeres,Gyökeres,Arsenal,Forward,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.1,0.0,0.2,3.4,7.2,a,fpl
1,p154561,David Raya Martín,Raya,Arsenal,Goalkeeper,360,4,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,6,44,0,0,46.2,0.0,0.0,7.2,40.0,6.0,a,fpl
3,p437495,Illan Meslier,Meslier,Arsenal,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,a,fpl
2,p109745,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.9,a,fpl
452,p208706,Bruno Guimarães Rodriguez Moura,Bruno G.,Arsenal,Midfielder,64,0,1.0,0.0,0.09,0.15,0.13,0.21,0.24,0.34,1,4,1,6,1.4,0.8,2.0,2.0,1.7,6.7,a,fpl
12,p223340,Bukayo Saka,Saka,Arsenal,Midfielder,336,4,3.0,0.0,2.88,0.43,0.77,0.12,3.31,0.89,8,16,5,29,94.4,61.9,147.0,7.5,11.9,9.5,a,fpl
557,p439509,Christos Tzolis,Tzolis,Arsenal,Midfielder,290,4,0.0,2.0,0.19,0.48,0.06,0.15,0.67,0.21,6,11,3,20,47.6,101.6,38.0,3.5,15.1,6.4,a,fpl
13,p204480,Declan Rice,Rice,Arsenal,Midfielder,321,4,0.0,2.0,0.1,0.63,0.03,0.18,0.73,0.21,16,13,5,34,64.6,53.9,4.0,4.8,12.8,7.4,a,fpl
14,p232413,Eberechi Eze,Eze,Arsenal,Midfielder,68,0,0.0,0.0,0.04,0.07,0.05,0.09,0.11,0.14,0,5,0,5,1.6,3.8,3.0,0.8,1.1,6.3,a,fpl
22,p499175,Ethan Nwaneri,Nwaneri,Arsenal,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.4,u,fpl
23,p438098,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.5,u,fpl
18,p444145,Gabriel Martinelli Silva,Martinelli,Arsenal,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,6.3,u,fpl
15,p184029,Martin Ødegaard,Ødegaard,Arsenal,Midfielder,305,4,2.0,0.0,1.01,1.3,0.3,0.38,2.31,0.68,4,11,6,21,102.4,102.5,66.0,6.8,19.0,6.7,a,fpl
19,p481655,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,Midfielder,59,0,0.0,0.0,0.08,0.04,0.12,0.06,0.12,0.18,4,3,4,11,10.0,4.0,11.0,1.0,0.6,5.3,a,fpl
20,p616077,Max Dowman,Dowman,Arsenal,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,5.3,a,fpl
17,p195384,Mikel Merino Zazón,Merino,Arsenal,Midfielder,51,0,0.0,0.0,0.14,0.02,0.25,0.04,0.16,0.29,0,6,0,6,6.4,3.3,14.0,0.8,0.4,5.8,a,fpl
7,p499169,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,Midfielder,271,4,0.0,0.0,0.16,0.23,0.05,0.08,0.39,0.13,5,8,1,14,21.6,38.8,16.0,2.2,0.6,5.5,a,fpl
16,p248857,Noni Madueke,Madueke,Arsenal,Midfielder,23,0,0.0,0.0,0.0,0.05,0.0,0.2,0.05,0.2,0,2,1,3,11.6,43.9,0.0,0.5,0.2,6.3,a,fpl
24,p200641,Reiss Nelson,Nelson,Arsenal,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.5,u,fpl
611,p214590,Aaron Wan-Bissaka,Wan-Bissaka,Aston Villa,Defender,107,1,0.0,0.0,0.0,0.06,0.0,0.05,0.06,0.05,8,1,7,15,6.4,1.7,0.0,1.7,0.2,4.5,a,fpl
38,p606798,Andrés García,A.García,Aston Villa,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.6,4.0,a,fpl
36,p441302,Ian Maatsen,Maatsen,Aston Villa,Defender,335,4,0.0,0.0,0.28,0.45,0.08,0.12,0.73,0.2,17,10,7,24,24.6,21.1,19.0,2.2,0.8,4.5,d,fpl
39,p578545,Kosta Nedeljkovic,Nedeljkovic,Aston Villa,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.0,u,fpl
30,p101188,Lucas Digne,Digne,Aston Villa,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.5,u,fpl
596,p487992,Matteo Ruggeri,Ruggeri,Aston Villa,Defender,23,0,0.0,0.0,0.0,0.01,0.0,0.04,0.01,0.04,1,2,2,3,6.6,2.6,0.0,0.5,0.1,4.5,a,fpl
32,p199796,Matty Cash,Cash,Aston Villa,Defender,251,3,0.0,0.0,0.15,0.04,0.05,0.01,0.19,0.06,8,2,6,14,32.4,19.2,13.0,1.8,5.6,4.5,d,fpl
34,p244954,Pau Torres,Pau,Aston Villa,Defender,187,3,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,8,9,1,9,11.0,1.5,0.0,0.8,0.4,4.5,d,fpl
630,p245719,Taylor Harwood-Bellis,Harwood-Bellis,Aston Villa,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,a,fpl
606,p569577,Triston Rowe,Rowe,Aston Villa,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,4.0,a,fpl
33,p149484,Tyrone Mings,Mings,Aston Villa,Defender,171,1,0.0,0.0,0.2,0.02,0.11,0.01,0.22,0.12,8,4,3,11,16.8,4.4,13.0,1.8,0.4,4.5,a,fpl
37,p184667,Victor Lindelöf,Lindelöf,Aston Villa,Defender,360,4,0.0,0.0,0.44,0.17,0.11,0.04,0.61,0.15,15,5,1,16,39.2,26.2,2.0,1.8,0.3,4.5,a,fpl
582,p690838,Brian Madjo,Madjo,Aston Villa,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,5.4,i,fpl
166,p517052,Nicolas Jackson,N.Jackson,Aston Villa,Forward,199,3,0.0,0.0,0.24,0.58,0.11,0.26,0.82,0.37,0,5,0,5,5.4,23.4,22.0,1.0,1.2,6.5,a,fpl
55,p178301,Ollie Watkins,Watkins,Aston Villa,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2.8,7.8,u,fpl
56,p173879,Tammy Abraham,Abraham,Aston Villa,Forward,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,2.0,2.3,0.0,0.8,0.2,5.5,a,fpl
29,p72147,Marco Bizot,M.Bizot,Aston Villa,Goalkeeper,90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,0,28.2,0.0,0.0,0.2,0.1,4.5,a,fpl
597,p433969,Zion Suzuki,Suzuki,Aston Villa,Goalkeeper,270,3,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,5,31,0,0,40.8,0.0,0.0,3.5,1.8,5.0,a,fpl
160,p493105,Alejandro Garnacho Ferreyra,Garnacho,Aston Villa,Midfielder,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,1.2,3.6,0.0,0.8,0.4,5.8,a,fpl
52,p653481,Alysson Edward Franco da Rocha dos Santos,Alysson,Aston Villa,Midfielder,87,0,1.0,0.0,0.06,0.0,0.06,0.0,0.06,0.06,2,4,2,8,5.4,2.6,2.0,2.0,0.0,5.0,a,fpl
48,p449871,Amadou Onana,Onana,Aston Villa,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,i,fpl
47,p226944,Boubacar Kamara,Kamara,Aston Villa,Midfielder,360,4,0.0,0.0,0.0,0.15,0.0,0.04,0.15,0.04,10,13,7,30,35.4,43.2,0.0,2.2,0.3,5.0,a,fpl
50,p645618,Bradley Burrowes,Burrowes,Aston Villa,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,4.5,a,fpl
41,p195546,Emiliano Buendía Stati,Buendía,Aston Villa,Midfielder,311,4,0.0,0.0,0.78,0.17,0.23,0.05,0.95,0.28,3,14,2,19,5.0,40.3,24.0,2.2,1.0,5.9,a,fpl
51,p577285,George Hemmings,George Hemmings,Aston Villa,Midfielder,279,4,0.0,0.0,0.07,0.16,0.02,0.05,0.23,0.07,3,10,6,19,23.2,29.4,23.0,2.0,1.3,4.5,a,fpl
631,p638987,Ibrahim Mbaye,Mbaye,Aston Villa,Midfielder,27,0,0.0,0.0,0.02,0.13,0.07,0.43,0.15,0.5,0,1,1,2,0.0,0.0,0.0,0.5,0.1,6.0,a,fpl
54,p448089,Joao Gomes,Gomes,Aston Villa,Midfielder,39,1,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,1,2,4,7,1.0,11.0,0.0,-0.5,0.0,5.5,a,fpl
53,p614071,Johan Manzambi,Manzambi,Aston Villa,Midfielder,27,0,0.0,0.0,0.0,0.08,0.0,0.27,0.08,0.27,0,1,1,2,0.0,0.0,0.0,0.2,0.1,5.9,a,fpl
45,p122806,John McGinn,McGinn,Aston Villa,Midfielder,351,4,0.0,1.0,0.77,0.2,0.2,0.05,0.97,0.25,6,13,5,24,3.0,20.0,15.0,2.8,2.3,5.4,a,fpl
35,p515597,Lamare Bogarde,Bogarde,Aston Villa,Midfielder,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2.2,0.5,0.0,0.2,0.1,5.0,a,fpl
44,p215711,Leon Bailey,Bailey,Aston Villa,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,5.4,u,fpl
618,p119090,Leon Goretzka,Goretzka,Aston Villa,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,i,fpl
607,p571380,Luka Lynch,Lynch,Aston Villa,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.5,u,fpl
46,p88894,Ross Barkley,Barkley,Aston Villa,Midfielder,302,4,0.0,0.0,0.38,0.14,0.11,0.04,0.52,0.15,4,13,7,24,35.8,78.8,24.0,2.2,0.3,5.0,a,fpl
49,p469247,Samuel Iling-Junior,Iling Jr,Aston Villa,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,u,fpl
64,p54469,Adam Smith,Smith,Bournemouth,Defender,360,4,0.0,0.0,0.01,0.07,0.0,0.02,0.08,0.02,16,13,5,21,32.2,41.6,4.0,0.5,0.1,4.5,a,fpl
61,p494521,Adrien Truffert,Truffert,Bournemouth,Defender,360,4,0.0,0.0,0.09,0.23,0.02,0.06,0.32,0.08,23,21,15,38,53.4,40.7,6.0,2.0,3.3,5.5,a,fpl
566,p483067,António João Pereira de Albuquerque Tavares da Silva,Silva,Bournemouth,Defender,360,4,0.0,0.0,0.85,0.27,0.21,0.07,1.12,0.28,38,12,3,41,73.8,3.3,30.0,2.5,0.4,5.0,a,fpl
62,p242882,Bafodé Diakité,Diakité,Bournemouth,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,5.0,a,fpl
60,p463981,James Hill,Hill,Bournemouth,Defender,360,4,0.0,0.0,0.0,0.77,0.0,0.19,0.77,0.19,30,8,5,35,54.0,52.8,6.0,2.0,0.8,5.5,a,fpl
573,p494928,Juanlu Sánchez,Sanchez,Bournemouth,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,4.4,a,fpl
66,p575901,Julio Soler Barreto,Soler,Bournemouth,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,4.0,a,fpl
65,p436893,Julián Araujo Zúñiga,J.Araujo,Bournemouth,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.4,i,fpl
63,p620487,Veljko Milosavljevic,Milosavljević,Bournemouth,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,i,fpl
608,p523700,Daniel Jebbison,Jebbison,Bournemouth,Forward,16,0,0.0,0.0,0.1,0.0,0.56,0.0,0.1,0.56,0,1,0,1,3.4,0.8,17.0,0.5,0.1,5.0,a,fpl
80,p168636,Enes Ünal,Enes Ünal,Bournemouth,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.5,u,fpl
79,p444102,Francisco Evanilson de Lima Barbosa,Evanilson,Bournemouth,Forward,334,4,0.0,3.0,0.71,0.51,0.19,0.14,1.22,0.33,10,11,1,22,37.6,39.2,45.0,4.0,3.3,6.0,a,fpl
81,p561245,Álvaro Rodríguez,Rodríguez,Bournemouth,Forward,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.5,0.1,6.0,a,fpl
58,p40383,Fraser Forster,Forster,Bournemouth,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.5,4.0,a,fpl
615,p230650,Michele Di Gregorio,Di Gregorio,Bournemouth,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,a,fpl
59,p444172,Will Dennis,Dennis,Bournemouth,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.0,u,fpl
57,p457569,Đorđe Petrović,Petrović,Bournemouth,Goalkeeper,360,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,31,0,0,74.0,0.0,0.0,1.8,3.2,4.5,a,fpl
69,p503139,Alex Scott,Scott,Bournemouth,Midfielder,356,4,1.0,2.0,0.52,0.35,0.13,0.09,0.87,0.22,15,28,9,52,72.4,59.8,33.0,7.0,5.9,6.1,a,fpl
76,p614574,Alex Tóth,Tóth.A,Bournemouth,Midfielder,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,2.8,0.6,0.0,0.2,0.0,5.0,a,fpl
77,p489888,Amine Adli,Adli,Bournemouth,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,i,fpl
72,p496208,Ben Gannon-Doak,Gannon-Doak,Bournemouth,Midfielder,10,0,0.0,0.0,0.12,0.03,1.08,0.27,0.15,1.35,0,5,2,7,2.2,0.6,7.0,0.8,0.1,4.9,a,fpl
74,p111317,David Brooks,Brooks,Bournemouth,Midfielder,30,0,0.0,0.0,0.0,0.01,0.0,0.03,0.01,0.03,2,1,0,3,0.0,1.6,0.0,0.5,0.1,5.0,a,fpl
78,p560262,Junior Kroupi,Kroupi.Jr,Bournemouth,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,7.4,i,fpl
70,p222683,Justin Kluivert,Kluivert,Bournemouth,Midfielder,294,4,1.0,0.0,0.99,0.08,0.3,0.02,1.07,0.32,2,16,4,22,22.2,43.2,77.0,3.8,1.0,6.0,a,fpl
71,p155408,Lewis Cook,Cook,Bournemouth,Midfielder,165,2,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,6,5,1,12,8.4,15.2,0.0,1.8,0.2,5.0,a,fpl
68,p201658,Marcus Tavernier,Tavernier,Bournemouth,Midfielder,350,4,3.0,0.0,1.7,0.81,0.44,0.21,2.51,0.65,5,23,8,36,101.6,68.7,106.0,7.2,4.8,6.1,a,fpl
67,p499604,Rayan Vitor Simplício Rocha,Rayan,Bournemouth,Midfielder,347,4,0.0,0.0,0.87,0.08,0.23,0.02,0.95,0.25,5,3,3,11,16.4,15.7,71.0,2.0,1.8,6.4,a,fpl
75,p158499,Ryan Christie,Christie,Bournemouth,Midfielder,28,0,0.0,0.0,0.0,0.12,0.0,0.39,0.12,0.39,3,5,1,9,2.8,0.3,0.0,0.8,0.0,5.0,a,fpl
73,p200785,Tyler Adams,Adams,Bournemouth,Midfielder,192,2,0.0,0.0,0.03,0.03,0.01,0.01,0.06,0.02,7,16,5,28,17.4,13.4,0.0,2.0,0.3,5.0,a,fpl
90,p472713,Aaron Hickey,Hickey,Brentford,Defender,131,1,0.0,0.0,0.03,0.05,0.02,0.03,0.08,0.05,9,8,4,13,11.6,5.4,0.0,1.0,0.1,4.5,a,fpl
620,p613804,El Hadji Malick Diouf,Diouf,Brentford,Defender,30,0,0.0,0.0,0.0,0.01,0.0,0.03,0.01,0.03,1,1,0,1,0.0,0.0,0.0,0.3,0.1,4.5,a,fpl
93,p513086,Jannik Schuster,Schuster,Brentford,Defender,163,1,0.0,0.0,0.1,0.02,0.06,0.01,0.12,0.07,20,3,2,22,17.2,0.2,4.0,1.8,0.1,4.5,a,fpl
92,p570241,Kim Ji-soo,Ji-soo,Brentford,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,a,fpl
87,p191866,Kristoffer Ajer,Ajer,Brentford,Defender,360,4,0.0,0.0,0.13,0.03,0.03,0.01,0.16,0.04,37,8,4,41,69.6,22.2,37.0,3.5,4.5,4.5,a,fpl
88,p607464,Michael Kayode,Kayode,Brentford,Defender,226,3,1.0,0.0,0.55,0.36,0.22,0.14,0.91,0.36,13,12,1,14,55.8,17.8,56.0,4.2,8.4,4.6,a,fpl
84,p432830,Nathan Collins,Collins,Brentford,Defender,196,3,0.0,0.0,0.51,0.05,0.23,0.02,0.56,0.25,15,11,2,17,40.6,22.4,51.0,2.5,1.3,5.5,i,fpl
89,p194010,Rico Henry,Henry,Brentford,Defender,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,4.4,a,fpl
85,p444765,Sepp van den Berg,Van den Berg,Brentford,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.9,i,fpl
108,p75115,Callum Wilson,Wilson,Brentford,Forward,13,0,0.0,0.0,0.07,0.04,0.48,0.28,0.11,0.76,1,1,0,2,3.2,10.4,12.0,0.8,0.3,5.5,a,fpl
106,p502500,Igor Thiago Nascimento Rodrigues,Thiago,Brentford,Forward,352,4,0.0,0.0,2.41,0.13,0.62,0.03,2.54,0.65,4,10,2,16,20.6,11.6,106.0,1.2,9.9,7.9,a,fpl
107,p593174,Kaye Furo,Furo,Brentford,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.1,4.5,i,fpl
82,p200720,Caoimhín Kelleher,Kelleher,Brentford,Goalkeeper,360,4,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,5,26,0,0,57.6,0.0,0.0,3.5,6.4,5.0,a,fpl
83,p507433,Hákon Rafn Valdimarsson,Valdimarsson,Brentford,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.5,a,fpl
99,p543295,Antoni Milambo,Milambo,Brentford,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,i,fpl
95,p533463,Dango Ouattara,O.Dango,Brentford,Midfielder,170,2,0.0,0.0,0.09,0.39,0.05,0.21,0.48,0.26,9,17,2,28,23.2,57.6,17.0,1.5,0.6,6.4,a,fpl
100,p244858,Fábio Freitas Gouveia Carvalho,Carvalho,Brentford,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,a,fpl
657,p626464,Gustavo Nunes Fernandes Gomes,Nunes,Brentford,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,a,fpl
105,p444180,Jaidon Anthony,Anthony,Brentford,Midfielder,187,2,0.0,0.0,0.19,0.52,0.09,0.25,0.71,0.34,5,15,4,24,13.8,63.0,19.0,1.2,0.1,5.9,a,fpl
103,p183656,Josh Dasilva,Dasilva,Brentford,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,i,fpl
86,p249231,Keane Lewis-Potter,Lewis-Potter,Brentford,Midfielder,326,4,1.0,1.0,1.06,0.78,0.29,0.22,1.84,0.51,12,12,5,29,93.8,92.6,43.0,4.8,2.0,5.5,a,fpl
94,p513418,Kevin Schade,Schade,Brentford,Midfielder,357,4,3.0,0.0,0.98,0.3,0.25,0.08,1.28,0.33,4,17,6,27,64.0,36.2,101.0,7.5,5.1,6.0,a,fpl
565,p513545,Mamadou Sangaré,M.Sangaré,Brentford,Midfielder,300,4,0.0,2.0,0.41,0.65,0.12,0.2,1.06,0.32,11,21,13,45,56.0,48.4,40.0,5.5,12.4,5.7,a,fpl
97,p207283,Mathias Jensen,Jensen,Brentford,Midfielder,66,1,0.0,1.0,0.08,0.34,0.11,0.46,0.42,0.57,0,3,2,5,12.6,46.2,13.0,1.5,0.1,5.4,i,fpl
96,p440089,Mikkel Damsgaard,Damsgaard,Brentford,Midfielder,197,2,0.0,1.0,0.13,0.45,0.06,0.21,0.58,0.27,4,14,3,21,34.2,87.2,31.0,3.2,0.5,5.5,a,fpl
98,p204580,Vitaly Janelt,Janelt,Brentford,Midfielder,360,4,2.0,0.0,0.5,0.4,0.12,0.1,0.9,0.22,25,16,14,55,117.6,77.3,45.0,6.2,2.4,5.0,a,fpl
102,p508395,Yehor Yarmoliuk,Yarmoliuk,Brentford,Midfielder,148,1,0.0,1.0,0.07,0.24,0.04,0.15,0.31,0.19,4,9,3,16,7.6,16.7,9.0,1.5,0.7,4.9,a,fpl
117,p550090,Diego Coppola,Coppola,Brighton,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,a,fpl
113,p231416,Ferdi Kadıoğlu,F.Kadıoğlu,Brighton,Defender,257,3,0.0,0.0,0.08,0.11,0.03,0.04,0.19,0.07,6,5,1,7,15.4,29.2,27.0,2.0,1.7,4.4,a,fpl
118,p223434,Igor Julio dos Santos de Paulo,Igor,Brighton,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,u,fpl
614,p512123,Jaouen Hadjam,Hadjam,Brighton,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,a,fpl
119,p451490,João Pedro Loureiro da Costa,Costinha,Brighton,Defender,54,0,0.0,0.0,0.12,0.16,0.2,0.27,0.28,0.47,5,1,1,6,14.0,16.7,18.0,0.8,0.0,4.5,a,fpl
116,p83299,Lewis Dunk,Dunk,Brighton,Defender,360,4,1.0,0.0,0.03,0.09,0.01,0.02,0.12,0.03,20,13,3,23,59.0,10.3,4.0,5.5,1.4,4.5,a,fpl
504,p610799,Luka Vušković,Vuskovic,Brighton,Defender,347,4,1.0,0.0,0.46,0.07,0.12,0.02,0.53,0.14,27,13,4,31,91.4,14.6,57.0,6.0,3.2,5.0,a,fpl
130,p467779,Mats Wieffer,Wieffer,Brighton,Defender,156,2,0.0,0.0,0.12,0.13,0.07,0.08,0.25,0.15,11,9,4,15,37.0,35.5,10.0,1.8,0.2,5.0,i,fpl
