provider_player_id,player_name,season,competition,club,position_raw,position,matches,minutes,goals,xg,non_penalty_goals,non_penalty_xg,assists,xa,shots,key_passes,xg_chain,xg_buildup,goals_p90,xg_p90,assists_p90,xa_p90,shots_p90,key_passes_p90,xg_chain_p90,xg_buildup_p90,source_provider
1791,Trent Alexander-Arnold,2021-2022,ENG-Premier League,Liverpool,D,Defender,32,2856,2.0,2.1921,2.0,2.1921,12.0,12.6876,51.0,90.0,21.0913,11.9889,0.063,0.0691,0.3782,0.3998,1.6071,2.8361,0.6646,0.3778,understat
8214,Tyrick Mitchell,2021-2022,ENG-Premier League,Crystal Palace,D S,Defender,36,3100,0.0,0.2214,0.0,0.2214,2.0,1.915,4.0,21.0,8.9756,7.2545,0.0,0.0064,0.0581,0.0556,0.1161,0.6097,0.2606,0.2106,understat
1024,Tyrone Mings,2021-2022,ENG-Premier League,Aston Villa,D S,Defender,36,3186,1.0,1.3756,1.0,1.3756,3.0,1.4287,21.0,10.0,8.2341,7.5347,0.0282,0.0389,0.0847,0.0404,0.5932,0.2825,0.2326,0.2128,understat
9512,Valentino Livramento,2021-2022,ENG-Premier League,Southampton,D S,Defender,28,2202,1.0,1.1456,1.0,1.1456,1.0,2.96,12.0,20.0,7.6374,4.8812,0.0409,0.0468,0.0409,0.121,0.4905,0.8174,0.3122,0.1995,understat
6080,Victor Lindelöf,2021-2022,ENG-Premier League,Manchester United,D S,Defender,28,2349,0.0,0.1898,0.0,0.1898,2.0,0.6558,3.0,4.0,6.806,6.7877,0.0,0.0073,0.0766,0.0251,0.1149,0.1533,0.2608,0.2601,understat
833,Virgil van Dijk,2021-2022,ENG-Premier League,Liverpool,D,Defender,34,3060,3.0,2.1696,3.0,2.1696,1.0,1.5573,35.0,9.0,16.2676,16.1876,0.0882,0.0638,0.0294,0.0458,1.0294,0.2647,0.4785,0.4761,understat
10291,Vitalii Mykolenko,2021-2022,ENG-Premier League,Everton,D S,Defender,13,1059,1.0,0.5453,1.0,0.5453,0.0,0.497,8.0,8.0,1.9283,1.1917,0.085,0.0463,0.0,0.0422,0.6799,0.6799,0.1639,0.1013,understat
8965,Vladimir Coufal,2021-2022,ENG-Premier League,West Ham,D S,Defender,28,2211,0.0,0.5572,0.0,0.5572,4.0,2.7112,11.0,21.0,10.2709,8.4293,0.0,0.0227,0.1628,0.1104,0.4478,0.8548,0.4181,0.3431,understat
7589,Wesley Fofana,2021-2022,ENG-Premier League,Leicester,D,Defender,7,630,0.0,0.568,0.0,0.568,0.0,0.036,3.0,2.0,2.9998,2.9805,0.0,0.0811,0.0,0.0051,0.4286,0.2857,0.4285,0.4258,understat
6996,William Troost-Ekong,2021-2022,ENG-Premier League,Watford,D S,Defender,17,1381,0.0,0.1042,0.0,0.1042,0.0,0.0706,2.0,1.0,2.1512,2.0683,0.0,0.0068,0.0,0.0046,0.1303,0.0652,0.1402,0.1348,understat
6850,Willy Boly,2021-2022,ENG-Premier League,Wolverhampton Wanderers,D,Defender,10,900,0.0,0.0889,0.0,0.0889,0.0,0.063,2.0,1.0,2.55,2.55,0.0,0.0089,0.0,0.0063,0.2,0.1,0.255,0.255,understat
6521,Yerry Mina,2021-2022,ENG-Premier League,Everton,D S,Defender,13,842,0.0,0.2368,0.0,0.2368,0.0,0.0256,6.0,1.0,0.9665,0.8686,0.0,0.0253,0.0,0.0027,0.6413,0.1069,0.1033,0.0928,understat
6030,Zanka,2021-2022,ENG-Premier League,Brentford,D S,Defender,8,514,1.0,0.1422,1.0,0.1422,0.0,0.0768,2.0,2.0,1.8502,1.8272,0.1751,0.0249,0.0,0.0134,0.3502,0.3502,0.324,0.3199,understat
4419,Adam Armstrong,2021-2022,ENG-Premier League,Southampton,F S,Forward,23,1412,2.0,4.2381,2.0,4.2381,2.0,1.6246,47.0,13.0,6.2176,0.7942,0.1275,0.2701,0.1275,0.1036,2.9958,0.8286,0.3963,0.0506,understat
8384,Armando Broja,2021-2022,ENG-Premier League,Southampton,F S,Forward,32,1986,6.0,5.8937,6.0,5.8937,0.0,1.4607,45.0,10.0,8.2789,2.0139,0.2719,0.2671,0.0,0.0662,2.0393,0.4532,0.3752,0.0913,understat
4422,Ashley Barnes,2021-2022,ENG-Premier League,Burnley,F S,Forward,23,787,1.0,1.6828,0.0,0.9216,0.0,0.9943,16.0,8.0,2.7828,0.9423,0.1144,0.1924,0.0,0.1137,1.8297,0.9149,0.3182,0.1078,understat
468,Callum Wilson,2021-2022,ENG-Premier League,Newcastle United,F S,Forward,18,1401,8.0,7.0418,6.0,5.5195,0.0,0.5302,35.0,10.0,5.0633,0.632,0.5139,0.4524,0.0,0.0341,2.2484,0.6424,0.3253,0.0406,understat
4456,Chris Wood,2021-2022,ENG-Premier League,"Burnley,Newcastle United",F S,Forward,34,2734,5.0,8.2135,4.0,7.4523,0.0,1.366,51.0,19.0,8.7723,2.9238,0.1646,0.2704,0.0,0.045,1.6789,0.6255,0.2888,0.0962,understat
606,Christian Benteke,2021-2022,ENG-Premier League,Crystal Palace,F S,Forward,25,1112,4.0,4.7194,4.0,4.7194,1.0,1.6652,38.0,14.0,6.5974,1.3307,0.3237,0.382,0.0809,0.1348,3.0755,1.1331,0.534,0.1077,understat
2371,Cristiano Ronaldo,2021-2022,ENG-Premier League,Manchester United,F S,Forward,30,2468,18.0,17.2128,15.0,14.9293,3.0,4.425,110.0,26.0,23.2537,7.7206,0.6564,0.6277,0.1094,0.1614,4.0113,0.9481,0.848,0.2815,understat
986,Danny Ings,2021-2022,ENG-Premier League,Aston Villa,F S,Forward,30,1920,7.0,6.8467,6.0,6.0855,6.0,1.4445,49.0,15.0,7.9994,2.109,0.3281,0.3209,0.2812,0.0677,2.2969,0.7031,0.375,0.0989,understat
6854,Diogo Jota,2021-2022,ENG-Premier League,Liverpool,F S,Forward,35,2401,15.0,17.348,15.0,17.348,4.0,5.8746,90.0,40.0,25.7784,6.9192,0.5623,0.6503,0.1499,0.2202,3.3736,1.4994,0.9663,0.2594,understat
5555,Dominic Calvert-Lewin,2021-2022,ENG-Premier League,Everton,F S,Forward,17,1297,5.0,6.2184,3.0,3.9349,2.0,1.6598,33.0,10.0,5.951,1.9579,0.347,0.4315,0.1388,0.1152,2.2899,0.6939,0.4129,0.1359,understat
6482,Eddie Nketiah,2021-2022,ENG-Premier League,Arsenal,F S,Forward,21,803,5.0,4.9937,5.0,4.9937,1.0,1.6652,28.0,13.0,7.6774,2.16,0.5604,0.5597,0.1121,0.1866,3.1382,1.457,0.8605,0.2421,understat
3294,Edinson Cavani,2021-2022,ENG-Premier League,Manchester United,F S,Forward,15,745,2.0,3.7253,2.0,3.7253,1.0,1.2471,18.0,7.0,4.9042,0.6424,0.2416,0.45,0.1208,0.1507,2.1745,0.8456,0.5925,0.0776,understat
8778,Fabio Silva,2021-2022,ENG-Premier League,Wolverhampton Wanderers,F S,Forward,22,558,0.0,2.7408,0.0,2.7408,0.0,0.4092,19.0,3.0,3.1684,0.3688,0.0,0.4421,0.0,0.066,3.0645,0.4839,0.511,0.0595,understat
998,Ivan Toney,2021-2022,ENG-Premier League,Brentford,F S,Forward,33,2905,12.0,12.0486,7.0,8.2428,5.0,7.3435,88.0,43.0,12.1691,2.3934,0.3718,0.3733,0.1549,0.2275,2.7263,1.3322,0.377,0.0741,understat
755,Jamie Vardy,2021-2022,ENG-Premier League,Leicester,F S,Forward,25,1807,15.0,9.992,15.0,9.992,2.0,1.6055,54.0,18.0,12.636,1.9983,0.7471,0.4977,0.0996,0.08,2.6895,0.8965,0.6294,0.0995,understat
5735,Jean-Philippe Mateta,2021-2022,ENG-Premier League,Crystal Palace,F S,Forward,22,1153,5.0,5.847,5.0,5.847,1.0,0.7185,37.0,7.0,6.8726,2.1352,0.3903,0.4564,0.0781,0.0561,2.8881,0.5464,0.5365,0.1667,understat
9339,Joe Gelhardt,2021-2022,ENG-Premier League,Leeds,F S,Forward,20,700,2.0,3.8046,2.0,3.8046,2.0,1.8083,23.0,9.0,5.5065,0.7225,0.2571,0.4892,0.2571,0.2325,2.9571,1.1571,0.708,0.0929,understat
620,Kelechi Iheanacho,2021-2022,ENG-Premier League,Leicester,F S,Forward,26,1236,4.0,3.6333,4.0,3.6333,5.0,2.7091,31.0,17.0,7.7176,1.7873,0.2913,0.2646,0.3641,0.1973,2.2573,1.2379,0.562,0.1301,understat
10408,Luis Díaz,2021-2022,ENG-Premier League,Liverpool,F S,Forward,13,962,4.0,4.2768,4.0,4.2768,3.0,2.176,38.0,20.0,8.9613,3.4492,0.3742,0.4001,0.2807,0.2036,3.5551,1.8711,0.8384,0.3227,understat
1017,Matej Vydra,2021-2022,ENG-Premier League,Burnley,F S,Forward,22,634,2.0,1.9706,2.0,1.9706,3.0,0.7523,19.0,6.0,2.7296,0.2564,0.2839,0.2797,0.4259,0.1068,2.6972,0.8517,0.3875,0.0364,understat
531,Michail Antonio,2021-2022,ENG-Premier League,West Ham,F S,Forward,36,2994,10.0,12.7886,10.0,12.0275,8.0,5.7671,83.0,46.0,21.074,6.6519,0.3006,0.3844,0.2405,0.1734,2.495,1.3828,0.6335,0.2,understat
1250,Mohamed Salah,2021-2022,ENG-Premier League,Liverpool,F S,Forward,35,2757,23.0,24.3643,18.0,19.7973,13.0,9.7908,139.0,62.0,32.1588,11.222,0.7508,0.7954,0.4244,0.3196,4.5375,2.0239,1.0498,0.3663,understat
3621,Neal Maupay,2021-2022,ENG-Premier League,Brighton,F S,Forward,32,2271,8.0,8.2421,7.0,6.7197,2.0,2.4426,61.0,23.0,13.3306,5.4621,0.317,0.3266,0.0793,0.0968,2.4174,0.9115,0.5283,0.2165,understat
8865,Ollie Watkins,2021-2022,ENG-Premier League,Aston Villa,F S,Forward,35,2970,11.0,11.4982,10.0,10.737,2.0,2.9976,77.0,35.0,17.1485,5.5389,0.3333,0.3484,0.0606,0.0908,2.3333,1.0606,0.5197,0.1678,understat
822,Patrick Bamford,2021-2022,ENG-Premier League,Leeds,F S,Forward,9,558,2.0,2.9974,2.0,2.9974,2.0,1.0315,20.0,5.0,3.7153,0.4154,0.3226,0.4835,0.3226,0.1664,3.2258,0.8065,0.5992,0.067,understat
9738,Patson Daka,2021-2022,ENG-Premier League,Leicester,F S,Forward,23,1164,5.0,5.1098,5.0,5.1098,3.0,1.8195,26.0,13.0,7.5039,2.1624,0.3866,0.3951,0.232,0.1407,2.0103,1.0052,0.5802,0.1672,understat
318,Pierre-Emerick Aubameyang,2021-2022,ENG-Premier League,Arsenal,F S,Forward,14,1047,4.0,6.8932,4.0,5.3709,1.0,0.8014,34.0,9.0,5.4394,0.9637,0.3438,0.5925,0.086,0.0689,2.9226,0.7736,0.4676,0.0828,understat
482,Roberto Firmino,2021-2022,ENG-Premier League,Liverpool,F S,Forward,20,979,5.0,5.2533,5.0,5.2533,4.0,2.2188,30.0,16.0,11.9972,5.7074,0.4597,0.4829,0.3677,0.204,2.7579,1.4709,1.1029,0.5247,understat
594,Romelu Lukaku,2021-2022,ENG-Premier League,Chelsea,F S,Forward,26,1571,8.0,7.0204,7.0,6.2593,0.0,3.3628,43.0,24.0,12.0356,3.9994,0.4583,0.4022,0.0,0.1926,2.4634,1.3749,0.6895,0.2291,understat
838,Sadio Mané,2021-2022,ENG-Premier League,Liverpool,F S,Forward,34,2833,16.0,16.8296,16.0,16.8296,2.0,5.2692,98.0,39.0,28.4481,11.073,0.5083,0.5347,0.0635,0.1674,3.1133,1.239,0.9038,0.3518,understat
813,Salomón Rondón,2021-2022,ENG-Premier League,Everton,F S,Forward,20,764,1.0,2.6404,1.0,2.6404,1.0,0.6124,21.0,8.0,3.7154,0.6351,0.1178,0.311,0.1178,0.0721,2.4738,0.9424,0.4377,0.0748,understat
7696,Teemu Pukki,2021-2022,ENG-Premier League,Norwich,F,Forward,37,3278,11.0,11.4495,8.0,9.1661,3.0,4.0628,71.0,27.0,11.9742,1.0434,0.302,0.3144,0.0824,0.1115,1.9494,0.7413,0.3288,0.0286,understat
7052,Wout Weghorst,2021-2022,ENG-Premier League,Burnley,F S,Forward,20,1459,2.0,5.3983,2.0,5.3983,3.0,1.8519,30.0,14.0,6.1373,1.1788,0.1234,0.333,0.1851,0.1142,1.8506,0.8636,0.3786,0.0727,understat
5584,Aaron Wan-Bissaka,2021-2022,ENG-Premier League,Manchester United,D M,Midfielder,20,1795,0.0,0.2879,0.0,0.2879,0.0,0.9214,5.0,14.0,5.1049,4.2222,0.0,0.0144,0.0,0.0462,0.2507,0.7019,0.256,0.2117,understat
1726,Abdoulaye Doucouré,2021-2022,ENG-Premier League,Everton,M S,Midfielder,30,2540,2.0,2.6539,2.0,2.6539,4.0,2.4187,34.0,20.0,8.2306,3.8372,0.0709,0.094,0.1417,0.0857,1.2047,0.7087,0.2916,0.136,understat
1711,Adam Forshaw,2021-2022,ENG-Premier League,Leeds,M S,Midfielder,22,1524,0.0,0.4842,0.0,0.4842,1.0,1.0407,14.0,13.0,6.1915,4.899,0.0,0.0286,0.0591,0.0615,0.8268,0.7677,0.3656,0.2893,understat
1441,Adam Masina,2021-2022,ENG-Premier League,Watford,D M S,Midfielder,15,1073,0.0,0.265,0.0,0.265,1.0,0.8211,5.0,7.0,2.2647,1.6265,0.0,0.0222,0.0839,0.0689,0.4194,0.5871,0.19,0.1364,understat
9689,Albert Sambi Lokonga,2021-2022,ENG-Premier League,Arsenal,M S,Midfielder,19,1125,0.0,0.5853,0.0,0.5853,0.0,0.8354,20.0,18.0,5.4479,4.6921,0.0,0.0468,0.0,0.0668,1.6,1.44,0.4358,0.3754,understat
500,Alex Iwobi,2021-2022,ENG-Premier League,Everton,D M S,Midfielder,28,2041,2.0,2.403,2.0,2.403,2.0,3.0657,24.0,36.0,9.434,5.0917,0.0882,0.106,0.0882,0.1352,1.0583,1.5875,0.416,0.2245,understat
1379,Allan,2021-2022,ENG-Premier League,Everton,M S,Midfielder,28,2196,0.0,0.241,0.0,0.241,2.0,0.6515,7.0,14.0,5.8096,5.0906,0.0,0.0099,0.082,0.0267,0.2869,0.5738,0.2381,0.2086,understat
2383,André Gomes,2021-2022,ENG-Premier League,Everton,M S,Midfielder,14,621,0.0,0.99,0.0,0.99,1.0,0.1564,14.0,4.0,1.5199,0.4982,0.0,0.1435,0.1449,0.0227,2.029,0.5797,0.2203,0.0722,understat
1760,Arthur Masuaku,2021-2022,ENG-Premier League,West Ham,D M S,Midfielder,13,626,1.0,0.067,1.0,0.067,1.0,0.7584,4.0,2.0,1.4823,1.4535,0.1438,0.0096,0.1438,0.109,0.5751,0.2875,0.2131,0.209,understat
669,Ashley Westwood,2021-2022,ENG-Premier League,Burnley,M S,Midfielder,27,2292,0.0,0.4903,0.0,0.4903,3.0,4.257,14.0,32.0,5.9896,4.206,0.0,0.0193,0.1178,0.1672,0.5497,1.2565,0.2352,0.1652,understat
782,Ben Chilwell,2021-2022,ENG-Premier League,Chelsea,D M S,Midfielder,7,541,3.0,1.2983,3.0,1.2983,1.0,0.833,13.0,10.0,4.4634,3.4082,0.4991,0.216,0.1664,0.1386,2.1627,1.6636,0.7425,0.567,understat
7988,Billy Gilmour,2021-2022,ENG-Premier League,Norwich,M S,Midfielder,24,1864,0.0,0.84,0.0,0.84,1.0,1.0503,18.0,25.0,4.4318,3.5529,0.0,0.0406,0.0483,0.0507,0.8691,1.2071,0.214,0.1715,understat
6310,Boubakary Soumare,2021-2022,ENG-Premier League,Leicester,M S,Midfielder,19,1102,0.0,0.3298,0.0,0.3298,1.0,0.2857,6.0,6.0,3.371,3.0025,0.0,0.0269,0.0817,0.0233,0.49,0.49,0.2753,0.2452,understat
8327,Bruno Guimarães,2021-2022,ENG-Premier League,Newcastle United,M S,Midfielder,17,1031,5.0,4.0932,5.0,4.0932,1.0,1.7429,23.0,12.0,5.3164,2.5851,0.4365,0.3573,0.0873,0.1521,2.0078,1.0475,0.4641,0.2257,understat
508,Calum Chambers,2021-2022,ENG-Premier League,"Arsenal,Aston Villa",D M S,Midfielder,13,1001,1.0,0.2656,1.0,0.2656,0.0,0.1769,5.0,3.0,2.5815,2.4069,0.0899,0.0239,0.0,0.0159,0.4496,0.2697,0.2321,0.2164,understat
532,Cheikhou Kouyaté,2021-2022,ENG-Premier League,Crystal Palace,D M S,Midfielder,27,1991,0.0,0.22,0.0,0.22,1.0,0.7035,7.0,4.0,2.8494,2.6751,0.0,0.0099,0.0452,0.0318,0.3164,0.1808,0.1288,0.1209,understat
646,Christian Eriksen,2021-2022,ENG-Premier League,Brentford,M S,Midfielder,11,935,1.0,1.4038,1.0,1.4038,4.0,3.731,22.0,30.0,4.9875,2.9095,0.0963,0.1351,0.385,0.3591,2.1176,2.8877,0.4801,0.2801,understat
7083,Christian Nørgaard,2021-2022,ENG-Premier League,Brentford,M,Midfielder,35,3068,3.0,4.969,3.0,4.969,4.0,4.0478,27.0,29.0,13.3463,7.8954,0.088,0.1458,0.1173,0.1187,0.792,0.8507,0.3915,0.2316,understat
9040,Conor Gallagher,2021-2022,ENG-Premier League,Crystal Palace,M S,Midfielder,34,2863,8.0,7.673,8.0,7.673,3.0,4.1432,52.0,39.0,14.212,5.3891,0.2515,0.2412,0.0943,0.1302,1.6346,1.226,0.4468,0.1694,understat
6665,Curtis Jones,2021-2022,ENG-Premier League,Liverpool,M S,Midfielder,15,869,1.0,0.8281,1.0,0.8281,1.0,0.6779,20.0,11.0,4.3408,3.2195,0.1036,0.0858,0.1036,0.0702,2.0713,1.1392,0.4496,0.3334,understat
681,César Azpilicueta,2021-2022,ENG-Premier League,Chelsea,D M S,Midfielder,27,2084,1.0,1.2616,1.0,1.2616,2.0,2.0758,11.0,17.0,12.7881,10.7111,0.0432,0.0545,0.0864,0.0896,0.475,0.7342,0.5523,0.4626,understat
5553,Declan Rice,2021-2022,ENG-Premier League,West Ham,M S,Midfielder,36,3175,1.0,1.0443,1.0,1.0443,4.0,1.5559,26.0,23.0,15.5821,14.2475,0.0283,0.0296,0.1134,0.0441,0.737,0.652,0.4417,0.4039,understat
645,Dele Alli,2021-2022,ENG-Premier League,"Everton,Tottenham",M S,Midfielder,21,978,1.0,1.5325,0.0,0.7713,0.0,1.1271,7.0,9.0,2.9642,1.5364,0.092,0.141,0.0,0.1037,0.6442,0.8282,0.2728,0.1414,understat
8821,Donny van de Beek,2021-2022,ENG-Premier League,"Everton,Manchester United",M S,Midfielder,15,545,2.0,1.511,2.0,1.511,0.0,0.4375,7.0,5.0,2.9159,1.0413,0.3303,0.2495,0.0,0.0723,1.156,0.8257,0.4815,0.172,understat
6122,Douglas Luiz,2021-2022,ENG-Premier League,Aston Villa,M S,Midfielder,34,2733,2.0,2.2204,2.0,2.2204,3.0,2.4431,23.0,36.0,10.2347,8.4375,0.0659,0.0731,0.0988,0.0805,0.7574,1.1855,0.337,0.2779,understat
6756,Dwight McNeil,2021-2022,ENG-Premier League,Burnley,M S,Midfielder,38,3130,0.0,2.4432,0.0,2.4432,1.0,5.0148,52.0,47.0,10.0903,4.5459,0.0,0.0703,0.0288,0.1442,1.4952,1.3514,0.2901,0.1307,understat
10290,Edo Kayembe,2021-2022,ENG-Premier League,Watford,M S,Midfielder,13,793,0.0,0.1362,0.0,0.1362,0.0,0.4215,6.0,6.0,1.8325,1.4052,0.0,0.0155,0.0,0.0478,0.681,0.681,0.208,0.1595,understat
876,Fabian Delph,2021-2022,ENG-Premier League,Everton,M S,Midfielder,11,663,0.0,0.0352,0.0,0.0352,0.0,0.0792,2.0,4.0,1.1042,1.054,0.0,0.0048,0.0,0.0107,0.2715,0.543,0.1499,0.1431,understat
3420,Fabinho,2021-2022,ENG-Premier League,Liverpool,M S,Midfielder,29,2320,5.0,5.0335,3.0,3.5112,1.0,1.2622,21.0,17.0,10.5673,9.5016,0.194,0.1953,0.0388,0.049,0.8147,0.6595,0.4099,0.3686,understat
614,Fernandinho,2021-2022,ENG-Premier League,Manchester City,D M S,Midfielder,19,943,2.0,1.6061,2.0,1.6061,1.0,1.3411,18.0,10.0,6.3242,5.7828,0.1909,0.1533,0.0954,0.128,1.7179,0.9544,0.6036,0.5519,understat
9681,Frank Onyeka,2021-2022,ENG-Premier League,Brentford,M S,Midfielder,20,1056,0.0,0.7654,0.0,0.7654,0.0,0.1635,16.0,4.0,1.592,0.9404,0.0,0.0652,0.0,0.0139,1.3636,0.3409,0.1357,0.0801,understat
6817,Fred,2021-2022,ENG-Premier League,Manchester United,M S,Midfielder,28,2038,4.0,1.0861,4.0,1.0861,4.0,2.3315,14.0,28.0,8.3651,5.8683,0.1766,0.048,0.1766,0.103,0.6183,1.2365,0.3694,0.2591,understat
204,Granit Xhaka,2021-2022,ENG-Premier League,Arsenal,D M,Midfielder,27,2338,1.0,1.1075,1.0,1.1075,2.0,2.4247,27.0,32.0,13.4805,10.9907,0.0385,0.0426,0.077,0.0933,1.0393,1.2318,0.5189,0.4231,understat
971,Harry Winks,2021-2022,ENG-Premier League,Tottenham,M S,Midfielder,19,896,0.0,0.0676,0.0,0.0676,1.0,1.5235,3.0,10.0,7.7358,6.401,0.0,0.0068,0.1004,0.153,0.3013,1.0045,0.777,0.643,understat
6736,Ibrahima Diallo,2021-2022,ENG-Premier League,Southampton,M S,Midfielder,23,1008,0.0,0.3366,0.0,0.3366,2.0,1.0429,8.0,16.0,3.8568,2.6417,0.0,0.0301,0.1786,0.0931,0.7143,1.4286,0.3444,0.2359,understat
314,Ilkay Gündogan,2021-2022,ENG-Premier League,Manchester City,M S,Midfielder,27,1852,8.0,9.7207,8.0,9.7207,4.0,4.721,55.0,37.0,21.3292,8.7634,0.3888,0.4724,0.1944,0.2294,2.6728,1.7981,1.0365,0.4259,understat
7278,Imran Louza,2021-2022,ENG-Premier League,Watford,M S,Midfielder,20,1443,0.0,1.1728,0.0,1.1728,0.0,0.8328,17.0,15.0,3.5508,2.6552,0.0,0.0732,0.0,0.0519,1.0603,0.9356,0.2215,0.1656,understat
6062,Isaac Hayden,2021-2022,ENG-Premier League,Newcastle United,D M S,Midfielder,14,1008,1.0,0.2894,1.0,0.2894,0.0,0.0594,5.0,2.0,1.066,0.9371,0.0893,0.0258,0.0,0.0053,0.4464,0.1786,0.0952,0.0837,understat
712,Jack Cork,2021-2022,ENG-Premier League,Burnley,M,Midfielder,20,1689,1.0,0.7343,1.0,0.7343,0.0,0.1922,7.0,6.0,3.6798,3.4212,0.0533,0.0391,0.0,0.0102,0.373,0.3197,0.1961,0.1823,understat
9748,Jacob Sørensen,2021-2022,ENG-Premier League,Norwich,D M S,Midfielder,10,595,0.0,0.1916,0.0,0.1916,0.0,0.0,5.0,0.0,0.5175,0.5074,0.0,0.029,0.0,0.0,0.7563,0.0,0.0783,0.0768,understat
633,James McArthur,2021-2022,ENG-Premier League,Crystal Palace,M S,Midfielder,21,1433,0.0,0.3072,0.0,0.3072,3.0,1.2702,9.0,16.0,4.8525,3.7392,0.0,0.0193,0.1884,0.0798,0.5652,1.0049,0.3048,0.2348,understat
489,James Milner,2021-2022,ENG-Premier League,Liverpool,D M S,Midfielder,24,836,0.0,0.3447,0.0,0.3447,1.0,2.1824,10.0,22.0,7.4145,6.5168,0.0,0.0371,0.1077,0.235,1.0766,2.3684,0.7982,0.7016,understat
843,James Ward-Prowse,2021-2022,ENG-Premier League,Southampton,M,Midfielder,36,3222,10.0,5.0895,6.0,2.0448,5.0,6.3957,55.0,71.0,11.1296,9.2455,0.2793,0.1422,0.1397,0.1787,1.5363,1.9832,0.3109,0.2583,understat
8721,Jamie Shackleton,2021-2022,ENG-Premier League,Leeds,D M S,Midfielder,14,692,0.0,0.1673,0.0,0.1673,0.0,0.0133,4.0,1.0,1.5213,1.3406,0.0,0.0218,0.0,0.0017,0.5202,0.1301,0.1979,0.1744,understat
6630,Joe Willock,2021-2022,ENG-Premier League,Newcastle United,M S,Midfielder,29,2063,2.0,3.6774,2.0,3.6774,0.0,1.1284,35.0,18.0,7.4965,3.5577,0.0873,0.1604,0.0,0.0492,1.5269,0.7853,0.327,0.1552,understat
1663,Johann Berg Gudmundsson,2021-2022,ENG-Premier League,Burnley,M S,Midfielder,18,1110,0.0,1.6903,0.0,1.6903,1.0,0.6488,19.0,6.0,2.9045,1.3835,0.0,0.1371,0.0811,0.0526,1.5405,0.4865,0.2355,0.1122,understat
7723,John McGinn,2021-2022,ENG-Premier League,Aston Villa,M,Midfielder,35,3099,3.0,1.8281,3.0,1.8281,4.0,5.3592,43.0,53.0,12.8404,8.2027,0.0871,0.0531,0.1162,0.1556,1.2488,1.5392,0.3729,0.2382,understat
769,Jonjo Shelvey,2021-2022,ENG-Premier League,Newcastle United,M S,Midfielder,24,1987,2.0,0.8791,2.0,0.8791,1.0,1.0608,30.0,16.0,3.9505,2.9192,0.0906,0.0398,0.0453,0.048,1.3588,0.7247,0.1789,0.1322,understat
605,Jordan Henderson,2021-2022,ENG-Premier League,Liverpool,M S,Midfielder,35,2616,2.0,1.3727,2.0,1.3727,5.0,4.1951,31.0,37.0,18.9828,15.4535,0.0688,0.0472,0.172,0.1443,1.0665,1.2729,0.6531,0.5317,understat
1389,Jorginho,2021-2022,ENG-Premier League,Chelsea,M S,Midfielder,29,2285,6.0,5.9133,0.0,0.5851,2.0,2.8927,16.0,27.0,16.2018,15.1935,0.2363,0.2329,0.0788,0.1139,0.6302,1.0635,0.6381,0.5984,understat
3422,João Moutinho,2021-2022,ENG-Premier League,Wolverhampton Wanderers,M S,Midfielder,35,2987,2.0,1.1245,2.0,1.1245,1.0,2.7696,20.0,39.0,10.4695,8.5269,0.0603,0.0339,0.0301,0.0835,0.6026,1.1751,0.3155,0.2569,understat
8780,Joël Veltman,2021-2022,ENG-Premier League,Brighton,D M S,Midfielder,34,2895,1.0,0.715,1.0,0.715,1.0,1.5886,12.0,17.0,7.8952,6.9201,0.0311,0.0222,0.0311,0.0494,0.3731,0.5285,0.2454,0.2151,understat
1123,Juraj Kucka,2021-2022,ENG-Premier League,Watford,M S,Midfielder,26,1928,1.0,2.5135,1.0,2.5135,1.0,1.0616,46.0,10.0,6.4731,4.1908,0.0467,0.1173,0.0467,0.0496,2.1473,0.4668,0.3022,0.1956,understat
6485,Júnior Firpo,2021-2022,ENG-Premier League,Leeds,D M S,Midfielder,24,1735,0.0,0.9361,0.0,0.9361,2.0,2.5231,11.0,22.0,4.8368,2.7177,0.0,0.0486,0.1037,0.1309,0.5706,1.1412,0.2509,0.141,understat
8719,Kalvin Phillips,2021-2022,ENG-Premier League,Leeds,D M S,Midfielder,20,1598,0.0,0.7692,0.0,0.7692,1.0,1.1643,15.0,9.0,3.8629,3.5436,0.0,0.0433,0.0563,0.0656,0.8448,0.5069,0.2176,0.1996,understat
7693,Kenny McLean,2021-2022,ENG-Premier League,Norwich,M S,Midfielder,31,2710,1.0,1.9171,1.0,1.9171,0.0,1.0888,33.0,10.0,5.8139,3.8686,0.0332,0.0637,0.0,0.0362,1.0959,0.3321,0.1931,0.1285,understat
447,Kevin De Bruyne,2021-2022,ENG-Premier League,Manchester City,M S,Midfielder,30,2214,15.0,5.95,15.0,5.95,8.0,11.2602,78.0,87.0,20.3178,9.4139,0.6098,0.2419,0.3252,0.4577,3.1707,3.5366,0.8259,0.3827,understat
9739,Kiernan Dewsbury-Hall,2021-2022,ENG-Premier League,Leicester,M S,Midfielder,28,2101,1.0,1.2946,1.0,1.2946,2.0,3.0291,20.0,34.0,9.6957,6.9315,0.0428,0.0555,0.0857,0.1298,0.8567,1.4564,0.4153,0.2969,understat
885,Kyle Walker-Peters,2021-2022,ENG-Premier League,Southampton,D M S,Midfielder,32,2631,1.0,1.3275,1.0,1.3275,2.0,3.3271,26.0,24.0,9.2206,6.4482,0.0342,0.0454,0.0684,0.1138,0.8894,0.821,0.3154,0.2206,understat
